formula,formula,score
t61_xboole_1,t35_xboole_1,inf
t61_xboole_1,d6_xboole_0,8.0
t61_xboole_1,t15_xboole_1,1.0
t61_xboole_1,l58_xboole_1,inf
t61_xboole_1,t33_xboole_1,inf
t61_xboole_1,commutativity_k5_xboole_0,6.0
t61_xboole_1,irreflexivity_r2_xboole_0,inf
t61_xboole_1,t57_xboole_1,inf
t61_xboole_1,t10_xboole_1,inf
t61_xboole_1,t4_xboole_0,inf
t61_xboole_1,t16_xboole_1,6.0
t61_xboole_1,rc2_xboole_0,inf
t61_xboole_1,d4_xboole_0,16.0
t61_xboole_1,t24_xboole_1,10.0
t61_xboole_1,dt_k4_xboole_0,inf
t61_xboole_1,l36_xboole_1,10.0
t61_xboole_1,d10_xboole_0,6.0
t61_xboole_1,t19_xboole_1,inf
t61_xboole_1,t43_xboole_1,inf
t61_xboole_1,t26_xboole_1,inf
t61_xboole_1,t13_xboole_1,inf
t61_xboole_1,t6_boole,0.0
t61_xboole_1,l32_xboole_1,4.0
t61_xboole_1,l13_xboole_0,0.0
t61_xboole_1,t54_xboole_1,10.0
t61_xboole_1,t2_boole,4.0
t61_xboole_1,d2_xboole_0,6.0
t61_xboole_1,t31_xboole_1,inf
t61_xboole_1,t30_xboole_1,20.0
t61_xboole_1,t18_xboole_1,inf
t61_xboole_1,t52_xboole_1,10.0
t61_xboole_1,t3_xboole_0,inf
t61_xboole_1,t55_xboole_1,12.0
t61_xboole_1,t12_xboole_1,9.733909435101854
t61_xboole_1,d7_xboole_0,4.0
t61_xboole_1,t67_xboole_1,0.0
t61_xboole_1,antisymmetry_r2_hidden,inf
t61_xboole_1,t7_xboole_0,0.0
t61_xboole_1,t4_boole,4.0
t61_xboole_1,t69_xboole_1,inf
t49_xboole_1,t58_xboole_1,inf
t49_xboole_1,t25_xboole_1,16.0
t49_xboole_1,t7_xboole_1,inf
t49_xboole_1,t48_xboole_1,12.0
t49_xboole_1,t3_xboole_1,20.0
t49_xboole_1,idempotence_k3_xboole_0,9.585441914786932
t49_xboole_1,t47_xboole_1,14.570129294781776
t49_xboole_1,d3_xboole_0,40.0
t49_xboole_1,t21_xboole_1,9.016446556213554
t49_xboole_1,idempotence_k2_xboole_0,10.730622779353762
t49_xboole_1,t2_tarski,24.0
t49_xboole_1,t64_xboole_1,inf
t49_xboole_1,t9_xboole_1,inf
t49_xboole_1,dt_o_0_0_xboole_0,inf
t49_xboole_1,t50_xboole_1,3.789612325280904
t49_xboole_1,t27_xboole_1,inf
t49_xboole_1,fc1_xboole_0,inf
t49_xboole_1,rc1_xboole_0,inf
t49_xboole_1,t6_xboole_1,12.0
t49_xboole_1,d5_xboole_0,27.235612444274775
t49_xboole_1,dt_k1_xboole_0,inf
t49_xboole_1,t4_xboole_1,12.0
t49_xboole_1,t1_xboole_0,inf
t49_xboole_1,t14_xboole_1,60.0
t49_xboole_1,t29_xboole_1,inf
t49_xboole_1,antisymmetry_r2_xboole_0,inf
t49_xboole_1,t44_xboole_1,inf
t49_xboole_1,t2_xboole_0,40.0
t49_xboole_1,t45_xboole_1,24.848433477861008
t49_xboole_1,t6_xboole_0,inf
t49_xboole_1,fc5_xboole_0,inf
t49_xboole_1,t56_xboole_1,inf
t49_xboole_1,fc4_xboole_0,inf
t49_xboole_1,t11_xboole_1,inf
t49_xboole_1,t60_xboole_1,inf
t49_xboole_1,t35_xboole_1,inf
t49_xboole_1,d6_xboole_0,14.0
t49_xboole_1,t15_xboole_1,11.0
t49_xboole_1,l58_xboole_1,inf
t49_xboole_1,t33_xboole_1,inf
t49_xboole_1,commutativity_k5_xboole_0,12.0
t49_xboole_1,irreflexivity_r2_xboole_0,inf
t49_xboole_1,t57_xboole_1,inf
t49_xboole_1,t10_xboole_1,inf
t49_xboole_1,t4_xboole_0,inf
t49_xboole_1,t16_xboole_1,11.893050336380645
t49_xboole_1,rc2_xboole_0,inf
t49_xboole_1,d4_xboole_0,40.0
t49_xboole_1,t24_xboole_1,16.0
t49_xboole_1,dt_k4_xboole_0,inf
t49_xboole_1,l36_xboole_1,16.0
t49_xboole_1,d10_xboole_0,24.0
t49_xboole_1,t19_xboole_1,inf
t49_xboole_1,t43_xboole_1,inf
t49_xboole_1,t26_xboole_1,inf
t49_xboole_1,t13_xboole_1,inf
t49_xboole_1,t6_boole,20.0
t49_xboole_1,l32_xboole_1,24.0
t49_xboole_1,l13_xboole_0,20.0
t49_xboole_1,t54_xboole_1,16.0
t49_xboole_1,t2_boole,10.0
t49_xboole_1,d2_xboole_0,12.0
t49_xboole_1,t31_xboole_1,inf
t49_xboole_1,t30_xboole_1,32.0
t49_xboole_1,t18_xboole_1,inf
t49_xboole_1,t52_xboole_1,16.0
t49_xboole_1,t3_xboole_0,inf
t49_xboole_1,t55_xboole_1,18.0
t49_xboole_1,t12_xboole_1,20.75449331809295
t49_xboole_1,d7_xboole_0,16.0
t49_xboole_1,t67_xboole_1,40.0
t49_xboole_1,antisymmetry_r2_hidden,inf
t49_xboole_1,t7_xboole_0,10.0
t49_xboole_1,t4_boole,14.0
t49_xboole_1,t69_xboole_1,inf
t58_xboole_1,t25_xboole_1,inf
t58_xboole_1,t7_xboole_1,10.25598527710629
t58_xboole_1,t48_xboole_1,inf
t58_xboole_1,t3_xboole_1,12.0
t58_xboole_1,idempotence_k3_xboole_0,inf
t58_xboole_1,t47_xboole_1,inf
t58_xboole_1,d3_xboole_0,inf
t58_xboole_1,t21_xboole_1,inf
t58_xboole_1,idempotence_k2_xboole_0,inf
t58_xboole_1,t2_tarski,inf
t58_xboole_1,t64_xboole_1,0.0
t58_xboole_1,t9_xboole_1,6.0
t58_xboole_1,dt_o_0_0_xboole_0,inf
t58_xboole_1,t50_xboole_1,inf
t58_xboole_1,t27_xboole_1,4.0
t58_xboole_1,fc1_xboole_0,inf
t58_xboole_1,rc1_xboole_0,inf
t58_xboole_1,t6_xboole_1,inf
t58_xboole_1,d5_xboole_0,inf
t58_xboole_1,dt_k1_xboole_0,inf
t58_xboole_1,t4_xboole_1,inf
t58_xboole_1,t1_xboole_0,inf
t58_xboole_1,t14_xboole_1,0.0
t58_xboole_1,t29_xboole_1,12.0
t58_xboole_1,antisymmetry_r2_xboole_0,0.0
t58_xboole_1,t44_xboole_1,6.0
t58_xboole_1,t2_xboole_0,inf
t58_xboole_1,t45_xboole_1,0.0
t58_xboole_1,t6_xboole_0,0.0
t58_xboole_1,fc5_xboole_0,inf
t58_xboole_1,t56_xboole_1,0.0
t58_xboole_1,fc4_xboole_0,inf
t58_xboole_1,t11_xboole_1,3.0
t58_xboole_1,t60_xboole_1,0.0
t58_xboole_1,t35_xboole_1,4.0
t58_xboole_1,d6_xboole_0,inf
t58_xboole_1,t15_xboole_1,inf
t58_xboole_1,l58_xboole_1,0.0
t58_xboole_1,t33_xboole_1,6.0
t58_xboole_1,commutativity_k5_xboole_0,inf
t58_xboole_1,irreflexivity_r2_xboole_0,3.295836866004329
t58_xboole_1,t57_xboole_1,0.0
t58_xboole_1,t10_xboole_1,3.0
t58_xboole_1,t4_xboole_0,inf
t58_xboole_1,t16_xboole_1,inf
t58_xboole_1,rc2_xboole_0,inf
t58_xboole_1,d4_xboole_0,inf
t58_xboole_1,t24_xboole_1,inf
t58_xboole_1,dt_k4_xboole_0,inf
t58_xboole_1,l36_xboole_1,inf
t58_xboole_1,d10_xboole_0,0.0
t58_xboole_1,t19_xboole_1,2.0
t58_xboole_1,t43_xboole_1,6.0
t58_xboole_1,t26_xboole_1,6.0
t58_xboole_1,t13_xboole_1,4.0
t58_xboole_1,t6_boole,inf
t58_xboole_1,l32_xboole_1,0.0
t58_xboole_1,l13_xboole_0,inf
t58_xboole_1,t54_xboole_1,inf
t58_xboole_1,t2_boole,inf
t58_xboole_1,d2_xboole_0,inf
t58_xboole_1,t31_xboole_1,18.0
t58_xboole_1,t30_xboole_1,0.0
t58_xboole_1,t18_xboole_1,3.0
t58_xboole_1,t52_xboole_1,inf
t58_xboole_1,t3_xboole_0,inf
t58_xboole_1,t55_xboole_1,inf
t58_xboole_1,t12_xboole_1,0.0
t58_xboole_1,d7_xboole_0,inf
t58_xboole_1,t67_xboole_1,0.0
t58_xboole_1,antisymmetry_r2_hidden,inf
t58_xboole_1,t7_xboole_0,inf
t58_xboole_1,t4_boole,inf
t58_xboole_1,t69_xboole_1,0.0
t25_xboole_1,t7_xboole_1,inf
t25_xboole_1,t48_xboole_1,14.086565461741756
t25_xboole_1,t3_xboole_1,20.0
t25_xboole_1,idempotence_k3_xboole_0,10.730622779353762
t25_xboole_1,t47_xboole_1,14.0
t25_xboole_1,d3_xboole_0,40.0
t25_xboole_1,t21_xboole_1,12.700248363754751
t25_xboole_1,idempotence_k2_xboole_0,14.90967283796897
t25_xboole_1,t2_tarski,24.0
t25_xboole_1,t64_xboole_1,inf
t25_xboole_1,t9_xboole_1,inf
t25_xboole_1,dt_o_0_0_xboole_0,inf
t25_xboole_1,t50_xboole_1,16.0
t25_xboole_1,t27_xboole_1,inf
t25_xboole_1,fc1_xboole_0,inf
t25_xboole_1,rc1_xboole_0,inf
t25_xboole_1,t6_xboole_1,14.604667353317407
t25_xboole_1,d5_xboole_0,40.0
t25_xboole_1,dt_k1_xboole_0,inf
t25_xboole_1,t4_xboole_1,15.127140171481665
t25_xboole_1,t1_xboole_0,inf
t25_xboole_1,t14_xboole_1,60.0
t25_xboole_1,t29_xboole_1,inf
t25_xboole_1,antisymmetry_r2_xboole_0,inf
t25_xboole_1,t44_xboole_1,inf
t25_xboole_1,t2_xboole_0,40.0
t25_xboole_1,t45_xboole_1,24.848433477861008
t25_xboole_1,t6_xboole_0,inf
t25_xboole_1,fc5_xboole_0,inf
t25_xboole_1,t56_xboole_1,inf
t25_xboole_1,fc4_xboole_0,inf
t25_xboole_1,t11_xboole_1,inf
t25_xboole_1,t60_xboole_1,inf
t25_xboole_1,t35_xboole_1,inf
t25_xboole_1,d6_xboole_0,14.0
t25_xboole_1,t15_xboole_1,11.0
t25_xboole_1,l58_xboole_1,inf
t25_xboole_1,t33_xboole_1,inf
t25_xboole_1,commutativity_k5_xboole_0,12.0
t25_xboole_1,irreflexivity_r2_xboole_0,inf
t25_xboole_1,t57_xboole_1,inf
t25_xboole_1,t10_xboole_1,inf
t25_xboole_1,t4_xboole_0,inf
t25_xboole_1,t16_xboole_1,14.365276244330317
t25_xboole_1,rc2_xboole_0,inf
t25_xboole_1,d4_xboole_0,40.0
t25_xboole_1,t24_xboole_1,29.167977781584526
t25_xboole_1,dt_k4_xboole_0,inf
t25_xboole_1,l36_xboole_1,16.0
t25_xboole_1,d10_xboole_0,24.0
t25_xboole_1,t19_xboole_1,inf
t25_xboole_1,t43_xboole_1,inf
t25_xboole_1,t26_xboole_1,inf
t25_xboole_1,t13_xboole_1,inf
t25_xboole_1,t6_boole,20.0
t25_xboole_1,l32_xboole_1,24.0
t25_xboole_1,l13_xboole_0,20.0
t25_xboole_1,t54_xboole_1,16.0
t25_xboole_1,t2_boole,14.0
t25_xboole_1,d2_xboole_0,12.0
t25_xboole_1,t31_xboole_1,inf
t25_xboole_1,t30_xboole_1,37.83822245933933
t25_xboole_1,t18_xboole_1,inf
t25_xboole_1,t52_xboole_1,16.0
t25_xboole_1,t3_xboole_0,inf
t25_xboole_1,t55_xboole_1,18.0
t25_xboole_1,t12_xboole_1,22.333745250865785
t25_xboole_1,d7_xboole_0,24.0
t25_xboole_1,t67_xboole_1,40.0
t25_xboole_1,antisymmetry_r2_hidden,inf
t25_xboole_1,t7_xboole_0,10.0
t25_xboole_1,t4_boole,14.0
t25_xboole_1,t69_xboole_1,inf
t7_xboole_1,t48_xboole_1,inf
t7_xboole_1,t3_xboole_1,8.0
t7_xboole_1,idempotence_k3_xboole_0,inf
t7_xboole_1,t47_xboole_1,inf
t7_xboole_1,d3_xboole_0,inf
t7_xboole_1,t21_xboole_1,inf
t7_xboole_1,idempotence_k2_xboole_0,inf
t7_xboole_1,t2_tarski,inf
t7_xboole_1,t64_xboole_1,5.41866175903543
t7_xboole_1,t9_xboole_1,4.998274286095724
t7_xboole_1,dt_o_0_0_xboole_0,inf
t7_xboole_1,t50_xboole_1,inf
t7_xboole_1,t27_xboole_1,4.009431582008095
t7_xboole_1,fc1_xboole_0,inf
t7_xboole_1,rc1_xboole_0,inf
t7_xboole_1,t6_xboole_1,inf
t7_xboole_1,d5_xboole_0,inf
t7_xboole_1,dt_k1_xboole_0,inf
t7_xboole_1,t4_xboole_1,inf
t7_xboole_1,t1_xboole_0,inf
t7_xboole_1,t14_xboole_1,3.4214364665055097
t7_xboole_1,t29_xboole_1,3.4186617590354302
t7_xboole_1,antisymmetry_r2_xboole_0,inf
t7_xboole_1,t44_xboole_1,3.5320896474435735
t7_xboole_1,t2_xboole_0,inf
t7_xboole_1,t45_xboole_1,4.0
t7_xboole_1,t6_xboole_0,inf
t7_xboole_1,fc5_xboole_0,inf
t7_xboole_1,t56_xboole_1,inf
t7_xboole_1,fc4_xboole_0,inf
t7_xboole_1,t11_xboole_1,3.4334773587754635
t7_xboole_1,t60_xboole_1,4.0
t7_xboole_1,t35_xboole_1,4.009431582008095
t7_xboole_1,d6_xboole_0,inf
t7_xboole_1,t15_xboole_1,inf
t7_xboole_1,l58_xboole_1,6.0
t7_xboole_1,t33_xboole_1,4.304816493494428
t7_xboole_1,commutativity_k5_xboole_0,inf
t7_xboole_1,irreflexivity_r2_xboole_0,inf
t7_xboole_1,t57_xboole_1,inf
t7_xboole_1,t10_xboole_1,2.09861228866811
t7_xboole_1,t4_xboole_0,inf
t7_xboole_1,t16_xboole_1,inf
t7_xboole_1,rc2_xboole_0,inf
t7_xboole_1,d4_xboole_0,inf
t7_xboole_1,t24_xboole_1,inf
t7_xboole_1,dt_k4_xboole_0,inf
t7_xboole_1,l36_xboole_1,inf
t7_xboole_1,d10_xboole_0,4.063996319276573
t7_xboole_1,t19_xboole_1,2.6666666666666665
t7_xboole_1,t43_xboole_1,3.5320896474435735
t7_xboole_1,t26_xboole_1,4.304816493494428
t7_xboole_1,t13_xboole_1,3.591936883105587
t7_xboole_1,t6_boole,inf
t7_xboole_1,l32_xboole_1,4.0
t7_xboole_1,l13_xboole_0,inf
t7_xboole_1,t54_xboole_1,inf
t7_xboole_1,t2_boole,inf
t7_xboole_1,d2_xboole_0,inf
t7_xboole_1,t31_xboole_1,12.088529193941705
t7_xboole_1,t30_xboole_1,4.0
t7_xboole_1,t18_xboole_1,3.0
t7_xboole_1,t52_xboole_1,inf
t7_xboole_1,t3_xboole_0,inf
t7_xboole_1,t55_xboole_1,inf
t7_xboole_1,t12_xboole_1,4.0
t7_xboole_1,d7_xboole_0,inf
t7_xboole_1,t67_xboole_1,4.0
t7_xboole_1,antisymmetry_r2_hidden,inf
t7_xboole_1,t7_xboole_0,inf
t7_xboole_1,t4_boole,inf
t7_xboole_1,t69_xboole_1,10.25598527710629
t48_xboole_1,t3_xboole_1,12.0
t48_xboole_1,idempotence_k3_xboole_0,7.151661711293809
t48_xboole_1,t47_xboole_1,8.0
t48_xboole_1,d3_xboole_0,24.0
t48_xboole_1,t21_xboole_1,9.016446556213554
t48_xboole_1,idempotence_k2_xboole_0,7.151661711293809
t48_xboole_1,t2_tarski,12.0
t48_xboole_1,t64_xboole_1,inf
t48_xboole_1,t9_xboole_1,inf
t48_xboole_1,dt_o_0_0_xboole_0,inf
t48_xboole_1,t50_xboole_1,12.0
t48_xboole_1,t27_xboole_1,inf
t48_xboole_1,fc1_xboole_0,inf
t48_xboole_1,rc1_xboole_0,inf
t48_xboole_1,t6_xboole_1,8.0
t48_xboole_1,d5_xboole_0,24.0
t48_xboole_1,dt_k1_xboole_0,inf
t48_xboole_1,t4_xboole_1,8.0
t48_xboole_1,t1_xboole_0,inf
t48_xboole_1,t14_xboole_1,36.0
t48_xboole_1,t29_xboole_1,inf
t48_xboole_1,antisymmetry_r2_xboole_0,inf
t48_xboole_1,t44_xboole_1,inf
t48_xboole_1,t2_xboole_0,24.0
t48_xboole_1,t45_xboole_1,17.246583612521167
t48_xboole_1,t6_xboole_0,inf
t48_xboole_1,fc5_xboole_0,inf
t48_xboole_1,t56_xboole_1,inf
t48_xboole_1,fc4_xboole_0,inf
t48_xboole_1,t11_xboole_1,inf
t48_xboole_1,t60_xboole_1,inf
t48_xboole_1,t35_xboole_1,inf
t48_xboole_1,d6_xboole_0,10.0
t48_xboole_1,t15_xboole_1,7.0
t48_xboole_1,l58_xboole_1,inf
t48_xboole_1,t33_xboole_1,inf
t48_xboole_1,commutativity_k5_xboole_0,8.0
t48_xboole_1,irreflexivity_r2_xboole_0,inf
t48_xboole_1,t57_xboole_1,inf
t48_xboole_1,t10_xboole_1,inf
t48_xboole_1,t4_xboole_0,inf
t48_xboole_1,t16_xboole_1,6.808903111068694
t48_xboole_1,rc2_xboole_0,inf
t48_xboole_1,d4_xboole_0,8.0
t48_xboole_1,t24_xboole_1,12.427040134639292
t48_xboole_1,dt_k4_xboole_0,inf
t48_xboole_1,l36_xboole_1,10.0
t48_xboole_1,d10_xboole_0,12.0
t48_xboole_1,t19_xboole_1,inf
t48_xboole_1,t43_xboole_1,inf
t48_xboole_1,t26_xboole_1,inf
t48_xboole_1,t13_xboole_1,inf
t48_xboole_1,t6_boole,12.0
t48_xboole_1,l32_xboole_1,12.0
t48_xboole_1,l13_xboole_0,12.0
t48_xboole_1,t54_xboole_1,10.0
t48_xboole_1,t2_boole,10.0
t48_xboole_1,d2_xboole_0,8.0
t48_xboole_1,t31_xboole_1,inf
t48_xboole_1,t30_xboole_1,18.032893112427107
t48_xboole_1,t18_xboole_1,inf
t48_xboole_1,t52_xboole_1,15.351436878180804
t48_xboole_1,t3_xboole_0,inf
t48_xboole_1,t55_xboole_1,12.700248363754751
t48_xboole_1,t12_xboole_1,13.219265973977711
t48_xboole_1,d7_xboole_0,16.0
t48_xboole_1,t67_xboole_1,24.0
t48_xboole_1,antisymmetry_r2_hidden,inf
t48_xboole_1,t7_xboole_0,6.0
t48_xboole_1,t4_boole,9.016446556213554
t48_xboole_1,t69_xboole_1,inf
t3_xboole_1,idempotence_k3_xboole_0,11.16176782284704
t3_xboole_1,t47_xboole_1,16.0
t3_xboole_1,d3_xboole_0,32.0
t3_xboole_1,t21_xboole_1,14.60086415265278
t3_xboole_1,idempotence_k2_xboole_0,11.16176782284704
t3_xboole_1,t2_tarski,12.0
t3_xboole_1,t64_xboole_1,8.0
t3_xboole_1,t9_xboole_1,8.0
t3_xboole_1,dt_o_0_0_xboole_0,inf
t3_xboole_1,t50_xboole_1,20.0
t3_xboole_1,t27_xboole_1,6.666666666666667
t3_xboole_1,fc1_xboole_0,inf
t3_xboole_1,rc1_xboole_0,inf
t3_xboole_1,t6_xboole_1,12.0
t3_xboole_1,d5_xboole_0,32.0
t3_xboole_1,dt_k1_xboole_0,inf
t3_xboole_1,t4_xboole_1,12.0
t3_xboole_1,t1_xboole_0,inf
t3_xboole_1,t14_xboole_1,4.666666666666667
t3_xboole_1,t29_xboole_1,12.0
t3_xboole_1,antisymmetry_r2_xboole_0,inf
t3_xboole_1,t44_xboole_1,8.0
t3_xboole_1,t2_xboole_0,32.0
t3_xboole_1,t45_xboole_1,8.808903111068695
t3_xboole_1,t6_xboole_0,inf
t3_xboole_1,fc5_xboole_0,inf
t3_xboole_1,t56_xboole_1,inf
t3_xboole_1,fc4_xboole_0,inf
t3_xboole_1,t11_xboole_1,6.0
t3_xboole_1,t60_xboole_1,8.0
t3_xboole_1,t35_xboole_1,6.666666666666667
t3_xboole_1,d6_xboole_0,16.0
t3_xboole_1,t15_xboole_1,2.0
t3_xboole_1,l58_xboole_1,12.0
t3_xboole_1,t33_xboole_1,8.0
t3_xboole_1,commutativity_k5_xboole_0,12.0
t3_xboole_1,irreflexivity_r2_xboole_0,inf
t3_xboole_1,t57_xboole_1,inf
t3_xboole_1,t10_xboole_1,6.0
t3_xboole_1,t4_xboole_0,inf
t3_xboole_1,t16_xboole_1,12.0
t3_xboole_1,rc2_xboole_0,inf
t3_xboole_1,d4_xboole_0,32.0
t3_xboole_1,t24_xboole_1,20.0
t3_xboole_1,dt_k4_xboole_0,inf
t3_xboole_1,l36_xboole_1,20.0
t3_xboole_1,d10_xboole_0,4.0
t3_xboole_1,t19_xboole_1,5.333333333333333
t3_xboole_1,t43_xboole_1,8.0
t3_xboole_1,t26_xboole_1,8.0
t3_xboole_1,t13_xboole_1,6.666666666666667
t3_xboole_1,t6_boole,0.0
t3_xboole_1,l32_xboole_1,4.0
t3_xboole_1,l13_xboole_0,0.0
t3_xboole_1,t54_xboole_1,20.0
t3_xboole_1,t2_boole,8.0
t3_xboole_1,d2_xboole_0,12.0
t3_xboole_1,t31_xboole_1,16.0
t3_xboole_1,t30_xboole_1,12.0
t3_xboole_1,t18_xboole_1,6.0
t3_xboole_1,t52_xboole_1,20.0
t3_xboole_1,t3_xboole_0,inf
t3_xboole_1,t55_xboole_1,24.0
t3_xboole_1,t12_xboole_1,6.866954717550927
t3_xboole_1,d7_xboole_0,8.0
t3_xboole_1,t67_xboole_1,3.5555555555555554
t3_xboole_1,antisymmetry_r2_hidden,inf
t3_xboole_1,t7_xboole_0,0.0
t3_xboole_1,t4_boole,8.0
t3_xboole_1,t69_xboole_1,12.0
idempotence_k3_xboole_0,t47_xboole_1,8.896418674544599
idempotence_k3_xboole_0,d3_xboole_0,22.32353564569408
idempotence_k3_xboole_0,t21_xboole_1,4.103852821712008
idempotence_k3_xboole_0,idempotence_k2_xboole_0,4.0
idempotence_k3_xboole_0,t2_tarski,13.126933651659588
idempotence_k3_xboole_0,t64_xboole_1,inf
idempotence_k3_xboole_0,t9_xboole_1,inf
idempotence_k3_xboole_0,dt_o_0_0_xboole_0,inf
idempotence_k3_xboole_0,t50_xboole_1,9.585441914786932
idempotence_k3_xboole_0,t27_xboole_1,inf
idempotence_k3_xboole_0,fc1_xboole_0,inf
idempotence_k3_xboole_0,rc1_xboole_0,inf
idempotence_k3_xboole_0,t6_xboole_1,7.151661711293809
idempotence_k3_xboole_0,d5_xboole_0,22.32353564569408
idempotence_k3_xboole_0,dt_k1_xboole_0,inf
idempotence_k3_xboole_0,t4_xboole_1,7.151661711293809
idempotence_k3_xboole_0,t1_xboole_0,inf
idempotence_k3_xboole_0,t14_xboole_1,33.48530346854112
idempotence_k3_xboole_0,t29_xboole_1,inf
idempotence_k3_xboole_0,antisymmetry_r2_xboole_0,inf
idempotence_k3_xboole_0,t44_xboole_1,inf
idempotence_k3_xboole_0,t2_xboole_0,22.32353564569408
idempotence_k3_xboole_0,t45_xboole_1,18.60774025542555
idempotence_k3_xboole_0,t6_xboole_0,inf
idempotence_k3_xboole_0,fc5_xboole_0,inf
idempotence_k3_xboole_0,t56_xboole_1,inf
idempotence_k3_xboole_0,fc4_xboole_0,inf
idempotence_k3_xboole_0,t11_xboole_1,inf
idempotence_k3_xboole_0,t60_xboole_1,inf
idempotence_k3_xboole_0,t35_xboole_1,inf
idempotence_k3_xboole_0,d6_xboole_0,8.896418674544599
idempotence_k3_xboole_0,t15_xboole_1,6.366272811358664
idempotence_k3_xboole_0,l58_xboole_1,inf
idempotence_k3_xboole_0,t33_xboole_1,inf
idempotence_k3_xboole_0,commutativity_k5_xboole_0,7.151661711293809
idempotence_k3_xboole_0,irreflexivity_r2_xboole_0,inf
idempotence_k3_xboole_0,t57_xboole_1,inf
idempotence_k3_xboole_0,t10_xboole_1,inf
idempotence_k3_xboole_0,t4_xboole_0,inf
idempotence_k3_xboole_0,t16_xboole_1,14.827463983151159
idempotence_k3_xboole_0,rc2_xboole_0,inf
idempotence_k3_xboole_0,d4_xboole_0,22.32353564569408
idempotence_k3_xboole_0,t24_xboole_1,10.730622779353762
idempotence_k3_xboole_0,dt_k4_xboole_0,inf
idempotence_k3_xboole_0,l36_xboole_1,10.730622779353762
idempotence_k3_xboole_0,d10_xboole_0,13.126933651659588
idempotence_k3_xboole_0,t19_xboole_1,inf
idempotence_k3_xboole_0,t43_xboole_1,inf
idempotence_k3_xboole_0,t26_xboole_1,inf
idempotence_k3_xboole_0,t13_xboole_1,inf
idempotence_k3_xboole_0,t6_boole,11.16176782284704
idempotence_k3_xboole_0,l32_xboole_1,14.303323422587617
idempotence_k3_xboole_0,l13_xboole_0,11.16176782284704
idempotence_k3_xboole_0,t54_xboole_1,10.730622779353762
idempotence_k3_xboole_0,t2_boole,3.4186617590354302
idempotence_k3_xboole_0,d2_xboole_0,7.151661711293809
idempotence_k3_xboole_0,t31_xboole_1,inf
idempotence_k3_xboole_0,t30_xboole_1,21.461245558707525
idempotence_k3_xboole_0,t18_xboole_1,inf
idempotence_k3_xboole_0,t52_xboole_1,10.730622779353762
idempotence_k3_xboole_0,t3_xboole_0,inf
idempotence_k3_xboole_0,t55_xboole_1,12.615318673453551
idempotence_k3_xboole_0,t12_xboole_1,15.545333395013165
idempotence_k3_xboole_0,d7_xboole_0,15.476523731349253
idempotence_k3_xboole_0,t67_xboole_1,22.32353564569408
idempotence_k3_xboole_0,antisymmetry_r2_hidden,inf
idempotence_k3_xboole_0,t7_xboole_0,5.58088391142352
idempotence_k3_xboole_0,t4_boole,8.896418674544599
idempotence_k3_xboole_0,t69_xboole_1,inf
t47_xboole_1,d3_xboole_0,32.0
t47_xboole_1,t21_xboole_1,10.830342030658832
t47_xboole_1,idempotence_k2_xboole_0,8.896418674544599
t47_xboole_1,t2_tarski,18.0
t47_xboole_1,t64_xboole_1,inf
t47_xboole_1,t9_xboole_1,inf
t47_xboole_1,dt_o_0_0_xboole_0,inf
t47_xboole_1,t50_xboole_1,14.086565461741756
t47_xboole_1,t27_xboole_1,inf
t47_xboole_1,fc1_xboole_0,inf
t47_xboole_1,rc1_xboole_0,inf
t47_xboole_1,t6_xboole_1,10.0
t47_xboole_1,d5_xboole_0,16.0
t47_xboole_1,dt_k1_xboole_0,inf
t47_xboole_1,t4_xboole_1,10.0
t47_xboole_1,t1_xboole_0,inf
t47_xboole_1,t14_xboole_1,48.0
t47_xboole_1,t29_xboole_1,inf
t47_xboole_1,antisymmetry_r2_xboole_0,inf
t47_xboole_1,t44_xboole_1,inf
t47_xboole_1,t2_xboole_0,32.0
t47_xboole_1,t45_xboole_1,21.010584149511022
t47_xboole_1,t6_xboole_0,inf
t47_xboole_1,fc5_xboole_0,inf
t47_xboole_1,t56_xboole_1,inf
t47_xboole_1,fc4_xboole_0,inf
t47_xboole_1,t11_xboole_1,inf
t47_xboole_1,t60_xboole_1,inf
t47_xboole_1,t35_xboole_1,inf
t47_xboole_1,d6_xboole_0,12.0
t47_xboole_1,t15_xboole_1,9.0
t47_xboole_1,l58_xboole_1,inf
t47_xboole_1,t33_xboole_1,inf
t47_xboole_1,commutativity_k5_xboole_0,10.0
t47_xboole_1,irreflexivity_r2_xboole_0,inf
t47_xboole_1,t57_xboole_1,inf
t47_xboole_1,t10_xboole_1,inf
t47_xboole_1,t4_xboole_0,inf
t47_xboole_1,t16_xboole_1,10.0
t47_xboole_1,rc2_xboole_0,inf
t47_xboole_1,d4_xboole_0,32.0
t47_xboole_1,t24_xboole_1,14.0
t47_xboole_1,dt_k4_xboole_0,inf
t47_xboole_1,l36_xboole_1,14.41064239459052
t47_xboole_1,d10_xboole_0,18.0
t47_xboole_1,t19_xboole_1,inf
t47_xboole_1,t43_xboole_1,inf
t47_xboole_1,t26_xboole_1,inf
t47_xboole_1,t13_xboole_1,inf
t47_xboole_1,t6_boole,16.0
t47_xboole_1,l32_xboole_1,12.0
t47_xboole_1,l13_xboole_0,16.0
t47_xboole_1,t54_xboole_1,14.41064239459052
t47_xboole_1,t2_boole,12.0
t47_xboole_1,d2_xboole_0,10.0
t47_xboole_1,t31_xboole_1,inf
